,chiller_power,cooling_capacity,uncontrollable_power,oat,time,ice_mass,t_cc_out,price,whole_building_power,whole_building_power_opt,state_of_charge,charging_rate,discharging_rate,rated_power,peak_load,peak_load_opt
69,2.8990881446947063,7.043346980673679,75.12955555555556,64.4,2017-08-23 21:00:00,1.5,-1.9546370342293136,9.083333333,78.02864370025026,78.02864372185672,10.0,2.0809198389091948e-08,0.0,-2.1606470372344413e-08,105.59104775340832,95.69230291949583
70,2.649903285181041,4.963377162952,73.55827777777777,62.6,2017-08-23 22:00:00,1.5,1.1764928091480056,9.083333333,76.20818106295881,76.20818108069489,10.0,1.7143976174923967e-08,0.0,-1.7736080046633333e-08,105.59104775340832,95.69230291949583
71,2.330097099878871,2.308228944932927,72.3963888888889,59.0,2017-08-23 23:00:00,1.5,3.294660773292333,4.675,74.72648598876776,74.72648598876776,10.0,1.4278755993731194e-09,1.4278742528927969e-09,-1.3464803225637014e-15,105.59104775340832,95.69230291949583
72,2.099067642942258,0.45430236452510325,71.7925357142857,55.4,2017-08-24 00:00:00,1.5,4.215443056912371,4.675,73.89160335722796,83.20479884353033,10.0,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
73,2.194437168852434,1.1342664698242162,70.03576666666666,57.2,2017-08-24 01:00:00,1.5,3.914845979431338,4.675,72.23020383551909,81.54339932182145,13.963061909064834,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
74,2.43307169010291,3.0101340658465636,68.74273333333335,60.8,2017-08-24 02:00:00,1.5,2.869131504290031,4.675,71.17580502343625,80.48900050973862,17.926123818129668,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
75,2.684624963036671,4.827858506396089,69.9682,64.4,2017-08-24 03:00:00,1.5,1.4409302351789326,4.675,72.65282496303666,81.96602044933903,21.8891857271945,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
76,2.3132467692975025,2.0930397576600845,69.40393333333333,59.0,2017-08-24 04:00:00,1.5,3.4237889234334253,4.675,71.71718010263083,81.0303755889332,25.852247636259335,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
77,2.955069865309482,8.514397579153194,69.00626666666668,60.8,2017-08-24 05:00:00,1.5,-8.639272020587477,4.675,71.96133653197616,81.27453201827852,29.81530954532417,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
78,5.621849788669747,25.55283327312465,70.8255,66.2,2017-08-24 06:00:00,1.5,16.57555513697153,4.675,76.44734978866975,85.76054527497212,33.778371454389,9.313195482762966,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
79,8.348128188771756,36.953956169851196,75.67886666666666,71.6,2017-08-24 07:00:00,1.5,17.77612007398237,4.675,84.02699485543842,93.34019034174078,37.74143336345384,9.313195482762964,0.0,-9.31319548630236,104.33768999430484,94.43894516035634
80,7.013142602638681,30.202802760880378,82.5931,75.2,2017-08-24 08:00:00,1.5,19.349758368557264,4.675,89.60624260263869,94.43894514901251,41.70449527251867,4.832702544373833,0.0,-4.832702546373834,104.33768999430484,94.43894516035634
81,8.41844835633131,35.02634334689066,87.5139,78.8,2017-08-24 09:00:00,1.5,22.0335391572333,9.083333333,95.93234835633132,90.82018175525741,43.760964441188385,9.260211820859342e-19,5.1121666010738975,5.1121666010738975,104.33768999430484,94.43894516035634
